<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>10x<sup>2</sup>-3x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+5)(8x<sup>2</sup>+47x+46)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+5)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(8x<sup>2</sup>+47x+46)</span></span><br/><br/><div style='clear:both'></div> then find the value of A,4,-45<span>/</span>22,134<span>/</span>89,-53<span>/</span>16,-134<span>/</span>89,2,Rearrange the equation in the form<br/> 10x<sup>2</sup>-3x = A(8x<sup>2</sup>+47x+46) + Bx(x+5) + C(x+5),Substitute the values of x such that terms B and C are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = -5 to get the<br/> value of A",7,1,The selected answer is the value of B and not A. Let's try the next one,Your answer is correct! Let's try the next one,The selected answer is the value of C and not A. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-4</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-2)(6x<sup>2</sup>-19x+17)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-2)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(6x<sup>2</sup>-19x+17)</span></span><br/><br/><div style='clear:both'></div> then find the value of A,4,4<span>/</span>13,-4<span>/</span>13,20<span>/</span>13,24<span>/</span>13,2,Rearrange the equation in the form<br/> -4 = A(6x<sup>2</sup>-19x+17) + Bx(x-2) + C(x-2),Substitute the values of x such that terms B and C are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = 2 to get the<br/> value of A",7,1,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,Your answer is correct! Let's try the next one,The selected answer is the value of C and not A. Let's try the next one,The selected answer is the value of B and not A. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>5x<sup>2</sup></span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-2)(-4x<sup>2</sup>+9x-12)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-2)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-4x<sup>2</sup>+9x-12)</span></span><br/><br/><div style='clear:both'></div> then find the value of A,4,5<span>/</span>6,5<span>/</span>3,-5<span>/</span>6,25<span>/</span>6,3,Rearrange the equation in the form<br/> 5x<sup>2</sup> = A(-4x<sup>2</sup>+9x-12) + Bx(x-2) + C(x-2),Substitute the values of x such that terms B and C are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = 2 to get the<br/> value of A",7,1,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,The selected answer is the value of B and not A. Let's try the next one,Your answer is correct! Let's try the next one,The selected answer is the value of C and not A. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>11x<sup>2</sup>-12x+7</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+4)(-8x<sup>2</sup>-39x-38)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+4)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-8x<sup>2</sup>-39x-38)</span></span><br/><br/><div style='clear:both'></div> then find the value of A,4,-7<span>/</span>2,-21<span>/</span>10,21<span>/</span>10,-29<span>/</span>5,2,Rearrange the equation in the form<br/> 11x<sup>2</sup>-12x+7 = A(-8x<sup>2</sup>-39x-38) + Bx(x+4) + C(x+4),Substitute the values of x such that terms B and C are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = -4 to get the<br/> value of A",7,1,The selected answer is the value of C and not A. Let's try the next one,Your answer is correct! Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,The selected answer is the value of B and not A. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>4</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-8)(-11x<sup>2</sup>+90x-22)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-8)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-11x<sup>2</sup>+90x-22)</span></span><br/><br/><div style='clear:both'></div> then find the value of B,4,-49<span>/</span>99,-1<span>/</span>100,-4<span>/</span>63,49<span>/</span>99,3,Rearrange the equation in the form<br/> 4 = A(-11x<sup>2</sup>+90x-22) + Bx(x-8) + C(x-8),Substitute the values of x such that terms A and C are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = -2 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,The selected answer is the value of C and not B. Let's try the next one,The selected answer is the value of A and not B. Let's try the next one,Your answer is correct! Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>7</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-4)(-9x<sup>2</sup>+38x-20)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-4)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-9x<sup>2</sup>+38x-20)</span></span><br/><br/><div style='clear:both'></div> then find the value of B,4,-20<span>/</span>47,-4<span>/</span>85,20<span>/</span>47,-119<span>/</span>74,1,Rearrange the equation in the form<br/> 7 = A(-9x<sup>2</sup>+38x-20) + Bx(x-4) + C(x-4),Substitute the values of x such that terms A and C are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = -2 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,Your answer is correct! Let's try the next one,The selected answer is the value of A and not B. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,The selected answer is the value of C and not B. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>11x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+12)(4x<sup>2</sup>+41x-72)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+12)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(4x<sup>2</sup>+41x-72)</span></span><br/><br/><div style='clear:both'></div> then find the value of B,4,-11<span>/</span>56,-16,43,11<span>/</span>14,4,Rearrange the equation in the form<br/> 11x = A(4x<sup>2</sup>+41x-72) + Bx(x+12) + C(x+12),Substitute the values of x such that terms A and C are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = 7 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,The selected answer is the value of A and not B. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,Your answer is correct! Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>12x<sup>2</sup>+6x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-1)(-8x<sup>2</sup>+10x-9)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-1)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-8x<sup>2</sup>+10x-9)</span></span><br/><br/><div style='clear:both'></div> then find the value of C,4,12<span>/</span>13,-18<span>/</span>13,126<span>/</span>13,-126<span>/</span>13,3,Rearrange the equation in the form<br/> 12x<sup>2</sup>+6x = A(-8x<sup>2</sup>+10x-9) + Bx(x-1) + C(x-1),Substitute the values of x such that terms A and B are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = 0 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,The selected answer is the value of B and not C. Let's try the next one,The selected answer is the value of A and not C. Let's try the next one,Your answer is correct! Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>11x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-5)(10x<sup>2</sup>-60x+58)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-5)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(10x<sup>2</sup>-60x+58)</span></span><br/><br/><div style='clear:both'></div> then find the value of C,4,23<span>/</span>87,-156<span>/</span>59,11<span>/</span>26,-11<span>/</span>26,3,Rearrange the equation in the form<br/> 11x = A(10x<sup>2</sup>-60x+58) + Bx(x-5) + C(x-5),Substitute the values of x such that terms A and B are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = 0 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,The selected answer is the value of A and not C. Let's try the next one,The selected answer is the value of B and not C. Let's try the next one,Your answer is correct! Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>10x<sup>2</sup>+12x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+9)(12x<sup>2</sup>+106x-14)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+9)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(12x<sup>2</sup>+106x-14)</span></span><br/><br/><div style='clear:both'></div> then find the value of C,4,-151<span>/</span>99,151<span>/</span>99,65<span>/</span>92,-27<span>/</span>86,4,Rearrange the equation in the form<br/> 10x<sup>2</sup>+12x = A(12x<sup>2</sup>+106x-14) + Bx(x+9) + C(x+9),Substitute the values of x such that terms A and B are removed from the<br/> equation,"Based on the above hint , you need to substitute the value of x = 0 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,The selected answer is the value of B and not C. Let's try the next one,The selected answer is the value of A and not C. Let's try the next one,Your answer is correct! Let's try the next one
