<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>7x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+11)(-12x<sup>2</sup>-142x-117)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+11)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-12x<sup>2</sup>-142x-117)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and B,4,"2<span>/</span>35, 2<span>/</span>55","50<span>/</span>73, 2<span>/</span>55","2<span>/</span>35, 50<span>/</span>73","2<span>/</span>35, -2<span>/</span>55",3,Rearrange the equation in the form<br/> 7x = A(-12x<sup>2</sup>-142x-117) + Bx(x+11) + C(x+11),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.Use the values of A and C in equation 1 to derive the value of B,"Based on the above hint , you need to substitute the value of x = -11 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>7x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+3)(-11x<sup>2</sup>-30x+8)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+3)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-11x<sup>2</sup>-30x+8)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and B,4,"16<span>/</span>83, 5<span>/</span>78","16<span>/</span>83, -5<span>/</span>78","16<span>/</span>83, 142<span>/</span>67","142<span>/</span>67, 5<span>/</span>78",3,Rearrange the equation in the form<br/> 7x = A(-11x<sup>2</sup>-30x+8) + Bx(x+3) + C(x+3),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.Use the values of A and C in equation 1 to derive the value of B,"Based on the above hint , you need to substitute the value of x = -3 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>x+4</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-2)(7x<sup>2</sup>-14x+12)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-2)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(7x<sup>2</sup>-14x+12)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and B,4,"-11<span>/</span>10, -3<span>/</span>20","-21<span>/</span>20, -11<span>/</span>10","3<span>/</span>20, -11<span>/</span>10","3<span>/</span>20, -21<span>/</span>20",4,Rearrange the equation in the form<br/> x+4 = A(7x<sup>2</sup>-14x+12) + Bx(x-2) + C(x-2),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.Use the values of A and C in equation 1 to derive the value of B,"Based on the above hint , you need to substitute the value of x = 2 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>7x<sup>2</sup></span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+3)(3x<sup>2</sup>+15x+26)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+3)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(3x<sup>2</sup>+15x+26)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and B,4,"63<span>/</span>17, -168<span>/</span>17","63<span>/</span>17, -70<span>/</span>17","-70<span>/</span>17, -168<span>/</span>17","63<span>/</span>17, 168<span>/</span>17",2,Rearrange the equation in the form<br/> 7x<sup>2</sup> = A(3x<sup>2</sup>+15x+26) + Bx(x+3) + C(x+3),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.Use the values of A and C in equation 1 to derive the value of B,"Based on the above hint , you need to substitute the value of x = -3 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>8x<sup>2</sup>+3</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-4)(-9x<sup>2</sup>+40x-28)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-4)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-9x<sup>2</sup>+40x-28)</span></span><br/><br/><div style='clear:both'></div> then find the value of B and C,4,"-73<span>/</span>78, 72<span>/</span>35","72<span>/</span>35, 35<span>/</span>83","-73<span>/</span>78, -35<span>/</span>83","-35<span>/</span>83, 72<span>/</span>35",4,Rearrange the equation in the form<br/> 8x<sup>2</sup>+3 = A(-9x<sup>2</sup>+40x-28) + Bx(x-4) + C(x-4),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.Use the values of A and C in equation 1 to derive the value of B,"Based on the above hint , you need to substitute the value of x = -4 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-10x<sup>2</sup>-4x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-3)(9x<sup>2</sup>-20x-12)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-3)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(9x<sup>2</sup>-20x-12)</span></span><br/><br/><div style='clear:both'></div> then find the value of B and C,4,"-34<span>/</span>37, -64<span>/</span>37","-64<span>/</span>37, -102<span>/</span>37","-34<span>/</span>37, -102<span>/</span>37","-64<span>/</span>37, 34<span>/</span>37",2,Rearrange the equation in the form<br/> -10x<sup>2</sup>-4x = A(9x<sup>2</sup>-20x-12) + Bx(x-3) + C(x-3),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.Use the values of A and C in equation 1 to derive the value of B,"Based on the above hint , you need to substitute the value of x = -7 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-x<sup>2</sup>+9</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+11)(7x<sup>2</sup>+80x+43)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+11)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(7x<sup>2</sup>+80x+43)</span></span><br/><br/><div style='clear:both'></div> then find the value of B and C,4,"-11<span>/</span>81, 81<span>/</span>86","-3<span>/</span>62, 81<span>/</span>86","-11<span>/</span>81, -3<span>/</span>62","-11<span>/</span>81, -81<span>/</span>86",2,Rearrange the equation in the form<br/> -x<sup>2</sup>+9 = A(7x<sup>2</sup>+80x+43) + Bx(x+11) + C(x+11),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.Use the values of A and C in equation 1 to derive the value of B,"Based on the above hint , you need to substitute the value of x = -3 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C. Now put the values of A and C in the equation to get the value of B",7,1,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF B but the second coefficient is incorrect. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>x<sup>2</sup>-8x+5</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-7)(-8x<sup>2</sup>+60x-40)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-7)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-8x<sup>2</sup>+60x-40)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and C,4,"1<span>/</span>100, -34<span>/</span>47","49<span>/</span>47, -34<span>/</span>47","1<span>/</span>100, 49<span>/</span>47","49<span>/</span>47, -1<span>/</span>100",1,Rearrange the equation in the form<br/> x<sup>2</sup>-8x+5 = A(-8x<sup>2</sup>+60x-40) + Bx(x-7) + C(x-7),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.,"Based on the above hint , you need to substitute the value of x = 7 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,Unfortunately the selected answer is not a co-efficient of any of the partial fractions. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>-10x</span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x-11)(-2x<sup>2</sup>+22x-7)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x-11)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(-2x<sup>2</sup>+22x-7)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and C,4,"19<span>/</span>43, 38<span>/</span>43","38<span>/</span>43, -9<span>/</span>32","19<span>/</span>43, -9<span>/</span>32","19<span>/</span>43, -38<span>/</span>43",3,Rearrange the equation in the form<br/> -10x = A(-2x<sup>2</sup>+22x-7) + Bx(x-11) + C(x-11),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.,"Based on the above hint , you need to substitute the value of x = 11 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one
<span style='position: relative;float:left;top:12px;'>If </span><span style='margin-left:50px;'><span style='float: left;margin-left: 50px;margin-top: -18px;'><table><tbody><tr style='text-align:center'><td><span>7x<sup>2</sup></span></td></tr><tr><td style='padding:0px;height:1px;background:#8C9009;'></td></tr><tr><td><span>(x+11)(6x<sup>2</sup>+75x+105)</span></span></td></tr></tbody></table></span><span style='position: relative;top: 12px;'> = </span><span style='margin-left:20px;'> A<span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -25px;'>(x+11)</span> + <span style='margin-left:35px'>Bx+C</span><span style='border-top: 1px solid;position: relative;top: 29px;margin-left: -100px;'>(6x<sup>2</sup>+75x+105)</span></span><br/><br/><div style='clear:both'></div> then find the value of A and C,4,"95<span>/</span>71, -36<span>/</span>35","-36<span>/</span>35, -27<span>/</span>37","-27<span>/</span>37, -95<span>/</span>71","95<span>/</span>71, -27<span>/</span>37",4,Rearrange the equation in the form<br/> 7x<sup>2</sup> = A(6x<sup>2</sup>+75x+105) + Bx(x+11) + C(x+11),Substitute the value of x such that terms B and C are removed from the equation to get A. Now use this value of A in the equation and substitute a new value of x to derive the value of C.,"Based on the above hint , you need to substitute the value of x = -11 to get the value of A . Substitute the value of A in the equation and put x = 0 to get the value of C.",7,1,You've got one of the coefficients correct i.e. VALUE OF A but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,You've got one of the coefficients correct i.e. VALUE OF C but the second coefficient is incorrect. Let's try the next one,Your answer is correct! Let's try the next one
